"48";"Telefon mobil Huawei Y3II, Dual Sim, 8GB, 4G, Black";"379.00";"https://www.emag.ro/telefon-mobil-huawei-y3ii-dual-sim-8gb-4g-black-y3ii-ds-black/pd/D8DYB2BBM/";"https://s5emagst.akamaized.net/products/3697/3696220/images/res_4eb5c49859d486d2cb457add8b497a6c_200x200_gcd6.jpg"
"49";"Telefon mobil Huawei P9 Lite, Dual Sim, 16GB, 4G, White";"999.99";"https://www.emag.ro/telefon-mobil-huawei-p9-lite-dual-sim-16gb-4g-white-p9-lite-white/pd/DBH6R3BBM/";"https://s5emagst.akamaized.net/products/3542/3541626/images/res_7f9cfd11d23f92eafdbe82a88d46ee75_200x200_d4dj.jpg"
"50";"Telefon mobil Samsung Galaxy S8, 64GB, 4G, Arctic Silver";"3149.99";"https://www.emag.ro/telefon-mobil-samsung-galaxy-s8-64gb-4g-arctic-silver-sm-g950fzsarom/pd/D2MJHDBBM/";"https://s5emagst.akamaized.net/products/5885/5884238/images/res_75f18b57f19752bb0d01f11a7b771496_200x200_f5j2.jpg"
"51";"Telefon mobil Apple iPhone SE, 32GB, 4G, Rose Gold";"1699.99";"https://www.emag.ro/telefon-mobil-apple-iphone-se-32gb-4g-rose-gold-mp852rr-a/pd/DD45G7BBM/";"https://s5emagst.akamaized.net/products/5508/5507125/images/res_06a0421cdd69690948b773be06fcf6e9_200x200_mk62.jpg"
"52";"Telefon mobil Allview P6 Lite, Dual SIM, 8GB, Brown";"299.99";"https://www.emag.ro/telefon-mobil-allview-p6-lite-dual-sim-8gb-brown-p6-lite-brown/pd/DZKFC3BBM/";"https://s5emagst.akamaized.net/products/3382/3381068/images/res_65a1e7b815636cff71fe7634ab3d5bd9_200x200_p4ie.jpg"
"53";"Telefon mobil iHunt Like, Dual SIM, Quad-Core, 8GB, 8MP, Android 6.0, Led Notificare, Gold";"275.00";"https://www.emag.ro/telefon-mobil-ihunt-like-dual-sim-quad-core-8gb-8mp-android-6-0-led-notificare-gold-ihuntlikegold/pd/D8N7MDBBM/";"https://s5emagst.akamaized.net/products/5577/5576029/images/res_297d2acb96e5ff3064346024faf43739_200x200_5r5j.jpg"
"54";"Telefon mobil Nokia 230, Dual Sim, Silver";"249.99";"https://www.emag.ro/telefon-mobil-nokia-230-dual-sim-silver-230-dual-sim-silver/pd/D77G33BBM/";"https://s5emagst.akamaized.net/products/2888/2887965/images/res_1c9429a68172a9daccbe34b009638987_200x200_mnlu.jpg"
"55";"Telefon mobil Wink World SE, Dual SIM, 8GB, 3G, Black";"199.99";"https://www.emag.ro/telefon-mobil-wink-world-se-dual-sim-8gb-3g-black-wink-world-se/pd/D6NTB7BBM/";"https://s5emagst.akamaized.net/products/4625/4624638/images/res_be2949496ae3e0d1d5faffc9e8c80305_200x200_sh1p.jpg"
"56";"Telefon mobil Huawei P9, Dual Sim, 32GB, 4G, Titanium Grey";"1799.99";"https://www.emag.ro/telefon-mobil-huawei-p9-dual-sim-32gb-4g-titanium-grey-p9-ds-grey/pd/DP3ZC3BBM/";"https://s5emagst.akamaized.net/products/3388/3387630/images/res_459ce6fffe395539636c25a07dc20e7f_200x200_hgq3.jpg"
"57";"Telefon mobil Apple iPhone 7, 128GB, Black";"3549.90";"https://www.emag.ro/telefon-mobil-apple-iphone-7-128gb-black-mn922rm-a/pd/DXDVF2BBM/";"https://s5emagst.akamaized.net/products/4159/4158446/images/res_bbdfaa9537747e2cd6dd46a657f9107b_200x200_1qme.jpg"
"58";"Telefon mobil Apple iPhone 7 Plus, 128GB, Black";"4099.90";"https://www.emag.ro/telefon-mobil-apple-iphone-7-plus-128gb-black-mn4m2rm-a/pd/D57VF2BBM/";"https://s5emagst.akamaized.net/products/4159/4158428/images/res_e2a4fa5ccd71e9f41dd2b8a03fb9efd1_200x200_s2v1.jpg"
"59";"Telefon mobil Huawei P9 Lite 2017, Dual Sim, 16GB, 4G, Blue";"1199.99";"https://www.emag.ro/telefon-mobil-huawei-p9-lite-2017-dual-sim-16gb-4g-blue-p9-lite-2017-blue/pd/DNNW57BBM/";"https://s5emagst.akamaized.net/products/5422/5421289/images/res_ff836bc53bae97c469a6270578b7c986_200x200_lgtv.jpg"
"60";"Telefon mobil AllCall Rio, Dual SIM, Ecran Curbat 2.5D, Dual Camera 8+2MP Dual LED, 16GB, Android 7.0, 2700mAh, Black";"395.00";"https://www.emag.ro/telefon-mobil-allcall-rio-dual-sim-ecran-curbat-2-5d-dual-camera-8-2mp-dual-led-16gb-android-7-0-2700mah-black-allcallrioblack/pd/DTZCRKBBM/";"https://s5emagst.akamaized.net/products/8153/8152852/images/res_00a4e54f4bbe143c34d60a20bb88a951_200x200_tmbk.jpg"
